Time,F_Scale,Location,County,State,Lat,Lon,Comments
2022,UNK,3 NW BELDEN,PINE,MN,46.35,-92.37,START OF EF 1 RATED TORNADO WITH ESTIMATED MAX WIND SPEED OF 100 MPH. CONFIRMED USING RADAR OBSERVATIONS AND SATELLITE IMAGERY. (DLH)
2025,UNK,1 NW BELDEN,PINE,MN,46.34,-92.33,END OF PATH OF EF 1 TORNADO WITH ESTIMATED MAX WIND SPEED OF 100 MPH. (DLH)
0333,UNK,3 N FENTON,GENESEE,MI,42.84,-83.71,AN NWS STORM SURVEY CONFIRMED AN EF-0 TORNADO DEVELOPED OVER OR ALONG THE SHORELINE OF EASTERN LAKE FENTON LATE YESTERDAY EVENING/JULY 11TH. THE TORNADO TRACKED EAST-SO (DTX)
