Time,F-Scale,Location,County,State,Lat,Lon,Comments
2116,UNK,2 SE KINGSTON,MEEKER,MN,45.18,-94.28,MOVING SSE (MPX)
2201,UNK,2 SW WATERTOWN,CARVER,MN,44.94,-93.87,NEAR COUNTY ROAD 122. (MPX)
2358,UNK,1 S CUSHING,MORRISON,MN,46.17,-94.56,ON GROUND (MPX)
0025,UNK,3 E FORESTON,MILLE LACS,MN,45.73,-93.65,ROPE TORNADO TOUCHED GROUND BRIEFLY THEN WENT BACK UP (MPX)
0120,UNK,DAYTON,HENNEPIN,MN,45.19,-93.47,IN TOWN REPORTS TO BE MOVING EAST. (MPX)
0122,UNK,5 NNW LAKE WILSON,MURRAY,MN,44.07,-96,TORNADO TOUCHED DOWN FOR 1 TO 2 MINUTES AND LIFTED (FSD)
0123,UNK,3 S NORTH PLATTE,LINCOLN,NE,41.09,-100.77,SPOTTED A COUPLE MILES SOUTH OF NORTH PLATTE. TORNADO WAS BRIEFLY ON THE GROUND. (LBF)
0127,UNK,ANOKA,ANOKA,MN,45.21,-93.39,UNCONFIRMED (MPX)
0157,UNK,LAKE ELMO,WASHINGTON,MN,45,-92.91,ON THE GROUND (MPX)
