Time,F-Scale,Location,County,State,Lat,Lon,Comments
0002,UNK,URBANA,CHAMPAIGN,IL,40.11,-88.21,TORNADO AT THE INTERSECTION OF ROUTE 130 AND HIGHWAY 150. REPORTED BY THE URBANA POLICE DEPARTMENT. (ILX)
0100,UNK,DAYTON,TIPPECANOE,IN,40.38,-86.78,MICROBURST WITH EMBEDDED TORNADO. TREES LIMBS WERE SNAPPED AND FELL ONTO HOMES. CROPS WERE DAMAGED. (IND)
0115,UNK,4 ENE WALTON,CASS,IN,40.68,-86.17,CORN BLOWN DOWN. HOUSE HEAVILY DAMAGED. BARN KNOCKED DOWN. SEVERAL LARGE TREES BLOWN DOWN. (IWX)
0125,UNK,SW ONWARD,CASS,IN,40.69,-86.2,F2 TORNADO CONFIRMED. TOUCHDOWN AT 825 PM EST 0.7 MILES SW OF ONWARD. TRACK LENGTH 1 MILE TO THE MIAMI COUNTY LINE 1 MILE SE OF ONWARD. MAXIMUM WIDTH 100 YARDS. TORNADO (IWX)
0130,UNK,NE FRANKFORT,CLINTON,IN,40.28,-86.51,BRIEF TOUCHDOWN. GARAGE DESTROYED ALONG WITH NUMEROUS TREES SNAPPED AND UPROOTED. (IND)
0130,UNK,W BUNKER HILL,MIAMI,IN,40.66,-86.1,TORNADO REPORTED US31 AND INDIANA STATE ROAD 218 (IWX)
0140,UNK,SE MICHIGANTOWN,CLINTON,IN,40.33,-86.39,BRIEF TOUCHDOWN (IND)
