Time,F_Scale,Location,County,State,Lat,Lon,Comments
2130,UNK,1 NNE SAEGERSVILLE,LEHIGH,PA,40.72,-75.68,A CONFIRMED EF0 TORNADO WITH MAXIMUM WINDS OF 65 MPH OCCURRED IN HEIDELBERG TOWNSHIP. THE TORNADO PRODUCED SPORADIC TREE DAMAGE ALONG CHURCH ROAD AND ALSO DAMAGE TO A L (PHI)
2210,UNK,1 NNE SAEGERSVILLE,LEHIGH,PA,40.72,-75.68,A CONFIRMED EF0 TORNADO WITH MAXIMUM WINDS OF 65 MPH OCCURRED IN HEIDELBERG TOWNSHIP. THE TORNADO PRODUCED SPORADIC TREE DAMAGE ALONG CHURCH ROAD AND ALSO DAMAGE TO A L (PHI)
