Time,F-Scale,Location,County,State,Lat,Lon,Comments
2209,UNK,N HEBBRONVILLE,JIM HOGG,TX,27.32,-98.69,REPORTED BY BORDER PATROL. PUBLIC ALSO REPORTED PARKED 18 WHEELER FLIPPED ON NORTH SIDE OF TOWN. (BRO)
2310,UNK,6 WSW GRANT,PERKINS,NE,40.81,-101.83,A BRIEF TOUCHDOWN OF A SMALL TORNADO WAS REPORTED BY THE PUBLIC. THE TORNADO DESTROYED THREE OUTBUILDINGS ON A FARMSTEAD NEAR GRANT NEBRASKA. RADAR INDICATIONS WERE THA (LBF)
