Time,F-Scale,Location,County,State,Lat,Lon,Comments
2040,UNK,BAYPORT,WASHINGTON,MN,45.02,-92.78,PUBLIC REORTS A BRIEF TOUCHDOWN ON THE ST. CROIX RIVER MOVING SOUTH SOUTHEAST. REPORT NOT YET CONFIRMED. (MPX)
2115,UNK,1 SW RAPID RIVER,DELTA,MI,45.91,-86.98,POSSIBLE TORNADO ACCORDING TO TWO PUBLIC REPORTS. TORNADO LASTED A FEW MINUTES. UPROOTED LARGE TREES...PLYWOOD WENT THROUGH A MOTORHOME AND PORTION STILL STUCK IN THE M (MQT)
