Time,F-Scale,Location,County,State,Lat,Lon,Comments
0020,UNK,3 E WINTERSBURG,MARICOPA,AZ,33.42,-112.82,*** 1 INJ *** TORNADO TOUCHED DOWN IN WINTERSBURG AREA. TIME IS APPROXIMATE. DAMAGE IS ESTIMATED TO BE EF-1 SCALE. ONE MAN WAS INJURED WHEN HIS HOME WAS DESTROYED. (PSR)
