Time,F_Scale,Location,County,State,Lat,Lon,Comments
2008,UNK,5 S ARAPAHOE,CHEYENNE,CO,38.78,-102.16,(GLD)
2019,UNK,7 SE CHEYENNE WELLS,CHEYENNE,CO,38.76,-102.24,(GLD)
2055,UNK,4 E SHERIDAN LAKE,KIOWA,CO,38.47,-102.22,WINDOWS BLOWN OUT ON HOUSE. TRUCK WAS MOVED INTO A DITCH. (PUB)
2207,UNK,4 W SYRACUSE,HAMILTON,KS,37.98,-101.82,CHASER REPORTED CONE TORNADO THAT LASTED 20 MINS. (DDC)
2207,UNK,5 WNW SYRACUSE,HAMILTON,KS,38,-101.84,THE TORNADO WAS REPORT NEAR COUNTY ROAD L AND HIGHWAY 50. (DDC)
2207,UNK,5 E COOLIDGE,HAMILTON,KS,38.04,-101.92,(DDC)
