Time,F-Scale,Location,County,State,Lat,Lon,Comments
0226,UNK,5 E PRINCETON,MERCER,MO,40.4,-93.49,PARTLY RAIN-WRAPPED (EAX)
0242,UNK,HARRIS,SULLIVAN,MO,40.31,-93.35,ROOF BLOWN OFF - TIME ESTIMATED (EAX)
0258,UNK,2 NE OSGOOD,SULLIVAN,MO,40.22,-93.32,TIME ESTIMATED BY RADAR (EAX)
0322,UNK,3 SW MILAN,SULLIVAN,MO,40.17,-93.16,RELAYED THROUGH HAM OPERATOR (EAX)
0331,UNK,10 ESE HUMPHREYS,SULLIVAN,MO,40.07,-93.14,RELAYED THROUGH HAM OPERATOR (EAX)
0350,UNK,5 SE MILAN,SULLIVAN,MO,40.15,-93.06,TIME ESTIMATED FROM RADAR (EAX)
0356,UNK,7 NE BROWNING,SULLIVAN,MO,40.11,-93.07,(EAX)
0416,UNK,5 NW NEW BOSTON,LINN,MO,40,-92.95,(EAX)
