Time,F-Scale,Location,County,State,Lat,Lon,Comments
0226,UNK,2 W GRANDIN,CASS,ND,47.24,-97.04,BRIEF TOUCHDOWN REPORTED IN OPENED FIELD WEST OF TOWN. (FGF)
0302,UNK,5 NW MAPLETON,CASS,ND,46.94,-97.13,PUBLIC REPORT OF A TORNADO 5 NW OF MAPLETON RELAYED THROUGH DISPATCH. (FGF)
