Time,F-Scale,Location,County,State,Lat,Lon,Comments
1958,UNK,5 SE SEBRING,HIGHLANDS,FL,27.44,-81.4,BRIEF TORNADO TOUCHDOWN IN SPRING LAKE. NUMEROUS TREES DOWN...CARPORTS DAMAGED...AND AWNINGS TORN OFF SEVERAL HOMES. NO INJURIES. REPORT RELAYED BY NEWPAPER REPORTER ON (TBW)
