Time,F-Scale,Location,County,State,Lat,Lon,Comments
1522,UNK,2 SW GRANGER,ST. JOSEPH,IN,41.72,-86.17,BRIEF F0 TOUCHDOWN NEAR INDIANA ROUTE 23 AND FIR ROAD. MUCH OF THE DAMAGE IN THE AREA WAS THE RESULT OF STRAIGHT LINE WINDS. (IWX)
1902,UNK,1 N GRACEVILLE,BIG STONE,MN,45.58,-96.44,REPORTED ON HWY 75 NORTH OF TOWN. (ABR)
2210,UNK,5 N OGALLALA,KEITH,NE,41.2,-101.72,CONSERVATION OFFICER REPORTED BRIEF TORNADO TOUCHDOWN OVER OPEN WATER OF THE SOUTH SHORE OF LAKE MCCONAUGHY. (LBF)
2225,UNK,VANG,CAVALIER,ND,48.91,-98.12,45 FOOT EVERGREENS UPROOTED AND SNAPPED OFF. METAL SHED DESTROYED (FGF)
0037,UNK,2 SW GRANGER,ST. JOSEPH,IN,41.74,-86.14,BRIEF F0 TOUCHDOWN NEAR INDIANA ROUTE 23 AND FIR ROAD. MUCH OF THE DAMAGE IN THE AREA WAS THE RESULT OF STRAIGHT LINE WINDS. (IWX)
0103,UNK,2 N LINCOLN,LOGAN,IL,40.18,-89.37,BRIEF TOUCHDOWN. RELAYED BY LOGAN COUNTY ESDA. (ILX)
0238,UNK,3 SW WEST MILTON,MIAMI,OH,39.92,-84.37,THIS EVENT WAS ORIGINALLY REPORTED AS THUNDERSTORM WIND DAMAGE IN THE LSR ISSUED 945 AM EDT SUNDAY JULY 4 2004. NOTE THE CORRECTED EVENT TIME. (ILN)
