Time,F-Scale,Location,County,State,Lat,Lon,Comments
2015,UNK,3 NE STANDISH,ARENAC,MI,44.01,-83.92,0.5 MILE PATH LENGTH NEAR WOLFE RD AND US-23. FUNNEL FORMED NEAR HUSAK RD. TOUCHDOWN JUST WEST OF WOLFE RD. PATH VERIFIED BY LIFENET HELICOPTER AND PATH SEEN THROUGH CO (APX)
2115,UNK,3 E WARNER,MUSKOGEE,OK,35.49,-95.25,A TORNADO REMOVED A LARGE SECTION OF THE ROOF OF A CHURCH...DESTROYED A TIN STORAGE BARN...DAMAGED TWO HOMES...AND SNAPPED A COUPLE POWER POLES AND LARGE TREE LIMBS. TH (TSA)
0025,UNK,6 S WHITE SHIELD,MCLEAN,ND,47.57,-101.85,NWS STORM SURVEY COMPLETED. EF1 TORNADO OCCURRED ON THE FORT BERTHOLD RESERVATION OF MCLEAN COUNTY FROM 725 PM CDT...6 MILES SOUTH OF WHITE SHIELD...TO ABOUT 735 PM CDT (BIS)
