Time,F-Scale,Location,County,State,Lat,Lon,Comments
2114,UNK,4 WNW WESLEY,KOSSUTH,IA,43.11,-94.07,(DMX)
2318,UNK,W PETERSBURG,CITY OF PETERSBUR,VA,37.2,-77.39,ROOF BLOWN OFF WAREHOUSE AT THE INTERSECTION OF FARMER STREET AND FAIRGROUNDS RD...IN THE WEST SECTION OF PETERSBURG. EXTENSIVE DAMAGE TO WAREHOUSE. UTILITY POLES AND P (AKQ)
