Time,F-Scale,Location,County,State,Lat,Lon,Comments
2008,UNK,5 NE WAYLAND,ALLEGAN,MI,42.73,-85.57,NATIONAL WEATHER SERVICE DAMAGE SURVEY TEAM CONCLUDED THAT AN EF-0 TORNADO OCCURRED. TORNADO WAS APPROXIMATELY 50 YARDS WIDE AND WAS ON THE GROUND FOR 0.3 MILES. DAMAGE (GRR)
2028,UNK,2 N HAVEN,SHEBOYGAN,WI,43.88,-87.75,CARS REPORTED OVERTURNED ON I-43 DUE TO A POSSIBLE TORNADO. (MKX)
2256,UNK,3 S CADILLAC,WEXFORD,MI,44.2,-85.41,A NATIONAL WEATHER SERVICE STORM SURVEY CONFIRMED A WEAK EF0 TORNADO ABOUT 3 MILES SOUTH OF CADILLAC. THE TORNADO TOUCHED DOWN AT 656 PM...TEARING THE ROOF OFF AN OUT B (APX)
2328,UNK,1 W MCBAIN,MISSAUKEE,MI,44.19,-85.23,BRIEF TOUCHDOWN REPORTED NEAR GREEN AND STONEY CORNERS ROAD (APX)
2332,UNK,4 N HOUGHTON LAKE,ROSCOMMON,MI,44.36,-84.76,PROBABLE RAIN WRAPPED TORNADO ALONG NORTH SHORE OF HOUGHTON LAKE. (APX)
2345,UNK,7 S PROCTOR,LOGAN,CO,40.7,-102.93,TOUCHDOWN FOR 30 SECONDS IN OPEN FIELD. NO DAMAGE REPORTED. (BOU)
0211,UNK,ENE HURON CITY,HURON,MI,44.03,-82.83,A NATIONAL WEATHER SERVICE STORM SURVEY CONFIRMED A WEAK EF0 TORNADO HIT THE LIGHTHOUSE COUNTY PARK IN HURON COUNTY. THE TORNADO TOUCHED DOWN AT 1011 PM...ABOUT 1.5 MIL (DTX)
