Time,F-Scale,Location,County,State,Lat,Lon,Comments
2006,UNK,5 E CHUGWATER,PLATTE,WY,41.76,-104.72,(CYS)
2024,UNK,14 SW CHUGWATER,LARAMIE,WY,41.61,-105.01,TORNADO ON THE GROUND. (CYS)
2138,UNK,5 NNW I-80 EXIT 370,LARAMIE,WY,41.23,-104.68,TORNADO ON THE GROUND WITH DEBRIS. (CYS)
2146,UNK,3 S MAYETTA,JACKSON,KS,39.3,-95.72,NWS STORM SURVEY CONFIRMED EF0 TORNADO. PATH LENGTH 2 MILES OCCURRING FROM 446 PM TO 449 PM. (TOP)
2309,UNK,7 N BUSHNELL,KIMBALL,NE,41.33,-103.89,SPOTTER REPORTED TORNADO ON GROUND FOR ABOUT 30 SECONDS. (CYS)
0025,UNK,7 SE PINE BLUFFS,KIMBALL,NE,41.11,-103.97,SMALL TORNADO ROUGHLY 7 MILES SOUTHEAST OF PINE BLUFFS. (CYS)
0315,UNK,4 NE KARVAL,LINCOLN,CO,38.77,-103.48,GARAGE DESTROYED AND TREES UPROOTED. (BOU)
