Time,F_Scale,Location,County,State,Lat,Lon,Comments
1814,UNK,4 NE EDGERLY,CALCASIEU,LA,30.28,-93.46,ACCORDING TO PHONE CALLS AND SOCIAL MEDIA A TORNADO BRIEFLY TOUCHED DOWN IN A FIELD NORTH WEST OF SULPHUR. NO DAMAGE HAS BEEN REPORTED. RADAR INDICATED AN OUTFLOW COLLI (LCH)
2028,UNK,4 WNW LIVINGSTON,POLK,TX,30.73,-95,TORNADO WAS SPOTTED OFF OF 190 WEST OF LIVINGSTON. THERE WAS REPORTED DAMAGE TO STORAGE FACILITY ROOFS. (HGX)
