Time,F_Scale,Location,County,State,Lat,Lon,Comments
1830,UNK,2 NW NICHOLS,MARION,SC,34.26,-79.18,PUBLIC REPORTED DAMAGE FROM POSSIBLE TORNADO ALONG TAYLOR RD IN NICHOLS. NUMEROUS PINE TREES DOWN... HORSE BARN DESTROYED... SHINGLES AND SIDING TORN OFF. (ILM)
1935,UNK,LAKE VIEW,CITY OF VIRGINIA,VA,36.84,-75.98,*** 10 INJ *** DAMAGE TO TREES AND STRUCTURES BETWEEN 16TH AND 17TH ST FROM EAST OR ARCTIC AVE TO THE OCEAN. (AKQ)
