Time,F-Scale,Location,County,State,Lat,Lon,Comments
2315,UNK,1 S ALDEN,ANTRIM,MI,44.87,-85.27,DEVELOPED ON TORCH LAKE AND DESTROYED 2 DOCKS JUST SOUTH OF ALDEN BEFORE DISSIPATING. (APX)
0458,UNK,10 NW NEW RAYMER,WELD,CO,40.71,-103.96,BRIEF SMALL TORNADO (BOU)
