Time,F-Scale,Location,County,State,Lat,Lon,Comments
1924,UNK,2 SW BRETON BAY,ST. MARYS,MD,38.22,-76.75,WATERSPOUT REPORTED TO HAVE MOVED ONSHORE ALONG WINDY LN NEAR COLTONS POINT. SNAPPED LARGE TREE LIMBS DAMAGED HOMES AND CARS. MODEST SIDING AND SHINGLE REMOVAL OCCURRED (LWX)
1950,UNK,2 SW TROY,BRADFORD,PA,41.76,-76.82,CONFIRMED EF0 TORNADO WITH PEAK WINDS OF 80 MPH (BGM)
