Time,F-Scale,Location,County,State,Lat,Lon,Comments
0040,UNK,5 SE STERLING,LOGAN,CO,40.6,-103.15,(BOU)
0055,UNK,5 WSW GLENDIVE,DAWSON,MT,47.08,-104.82,BRIEF TORNADO TOUCHDOWN TO THE NORTHEAST OF THE SPOTTER LOCATION. WALL CLOUD STILL PRESENT BUT OBSCURED BY PRECIPITATION. (GGW)
0139,UNK,8 W WIBAUX,DAWSON,MT,46.98,-104.36,REPORTED BY AMBULANCE DRIVER. (GGW)
