Time,F-Scale,Location,County,State,Lat,Lon,Comments
2245,UNK,3 SSE EAST BETHEL,ANOKA,MN,45.31,-93.17,BRIEF TOUCHDOWN ON COON LAKE. DAMAGE TO BOAT AND DOCK. WAITING FOR POSSIBLE VIDEO FROM COUNTY EM. (MPX)
