Time,F-Scale,Location,County,State,Lat,Lon,Comments
2105,UNK,2 SSE ZEPHYRHILLS,PASCO,FL,28.21,-82.16,ON THURSDAY...A WESTWARD MOVING THUNDERSTORM MERGED WITH A NORTHEASTWARD MOVING THUNDERSTORM OVER THE ZEPHYRHILLS AREA. A BRIEF EF0 TORNADO RESULTED AND CAUSED DAMAGE T (TBW)
