Time,F-Scale,Location,County,State,Lat,Lon,Comments
2115,UNK,5 S SOUTH MILLS,PASQUOTANK,NC,36.37,-76.31,OFF DUTY DEPUTY REPORTED SHORT-LIVED TORNADO...POSSIBLE GUSTNADO...NEAR THE INTERSECTION OF BUSINESS RT. 17 AND THE RT. 17 BYPASS N OF ELIZABETH CITY. STAYED ON THE GRO (AKQ)
2327,UNK,2 SE TRAFALGAR,JOHNSON,IN,39.39,-86.12,LAW ENFORCEMENT REPORTED A TORNADO TOUCHDOWN NEAR THE INTERSECTION OF 200W AND HWY 252. (IND)
