Time,F-Scale,Location,County,State,Lat,Lon,Comments
1555,UNK,MARCO ISLAND,COLLIER,FL,25.94,-81.73,MARCO POLICE AND LOCAL MEDIA REPORTED A WATERSPOUT AT MARCO ISLAND NEAR 400 S. COLLIER BLVD. VIDEO PROVIDED BY THE PUBLIC SHOWED THE WATERSPOUT COMING ASHORE AROUND 410 (MFL)
0200,UNK,7 NE LUSK,NIOBRARA,WY,42.83,-104.36,UNCONFIRMED TORNADO IN OPEN RANCH. (CYS)
