Time,F-Scale,Location,County,State,Lat,Lon,Comments
2053,UNK,CORFU,GENESEE,NY,42.96,-78.4,EF-1 TORNADO...4 MILE LONG PATH...100 YDS WIDE...DARIEN TO CORFU. DAMAGE TO SEVERAL BUILDINGS AND TREES. (BUF)
2155,UNK,HILTON,MONROE,NY,43.29,-77.79,EFO LENGTH 0.75MI / WIDTH 30 YDS (BUF)
