Time,F-Scale,Location,County,State,Lat,Lon,Comments
1710,UNK,CHASE CROSSING,ACCOMACK,VA,37.76,-75.67,TORNADO NEAR THE INTERSECTION OF CUSTIS NECK ROAD AND DRUMMANDTOWN RD. NUMEROUS TREES UPROOTED AND SOME BUILDING DAMAGED. FIRE AND EMS RESPONDING. (AKQ)
