Time,F-Scale,Location,County,State,Lat,Lon,Comments
1930,UNK,4 N UTICA,ONEIDA,NY,43.15,-75.23,SEVERAL TREES WERE SNAPPED OR UPROOTED IN A FIELD APPROXIMATELY 4 MILES NORTH OF UTICA. INTENSITY ESTIMATED AS F0. (BGM)
2005,UNK,MARCELLUS,ONONDAGA,NY,42.98,-76.34,STORM SURVEY INDICATED F0 DAMAGE MOSTLY TO TREES ON EAST SIDE OF VILLAGE. APPROX WIDTH 75 YARDS. EYEWITNESS OBSERVED TORNADO FROM MARCELLUS PARK...TRACKING SE APPROX 3 (BGM)
2245,UNK,HINESVILLE,LIBERTY,GA,31.85,-81.6,SPOTTER WITNESSED A CAR WITH PEOPLE ONBOARD PICKUP UP IN A ROTATING FASHION 6 FT IN THE AIR AND THEN DROPPED... DAMAGING THE CAR. THE FAMILY INSIDE THE CAR WAS SHAKEN U (CHS)
