Time,F-Scale,Location,County,State,Lat,Lon,Comments
2044,UNK,10 SE RAVENNA,PORTAGE,OH,41.06,-81.11,POSSIBLE TORNADO IN DEERFIELD TOWNSHIP NEAR ALLIANCE ROAD. FARM STRUCTURE DAMAGED. FURTHER INVESTIGATION WILL BE DONE LATER THIS EVENING AND WEDNESDAY. (CLE)
2045,UNK,7 NW SINTON,SAN PATRICIO,TX,28.11,-97.59,BRIEF TOUCHDOWN NEAR INTERSECTION OF COUNTY ROAD 28 AND FM 188. (CRP)
0155,UNK,2 W STRASBURG,ARAPAHOE,CO,39.74,-104.34,(BOU)
0221,UNK,8 ENE PARKER,ELBERT,CO,39.55,-104.63,BRIEF AND SMALL (BOU)
