Time,F-Scale,Location,County,State,Lat,Lon,Comments
1857,UNK,1 N RIVERDALE,BRONX,NY,40.91,-73.91,*** 7 INJ *** EF1 TORNADO IN NORTH RIVERDALE. TREES SNAPPED OFF AND BLOWN THROUGH WINDOWS AT THE HEBREW HOME FOR THE AGED ON PALISADES AVE. INJURIES PRIMARILY DUE TO BR (OKX)
