Time,F-Scale,Location,County,State,Lat,Lon,Comments
2135,UNK,15 WNW GRANT,PERKINS,NE,40.93,-101.99,(LBF)
2140,UNK,7 SW BIG SPRINGS,SEDGWICK,CO,40.99,-102.17,(LBF)
2145,UNK,13 NNE BRANDON,PERKINS,NE,40.98,-101.84,(LBF)
