Time,F-Scale,Location,County,State,Lat,Lon,Comments
2305,UNK,5 NNE BETHEL,OXFORD,ME,44.47,-70.74,NWS STORM SURVEY CONFIRMED A BRIEF EF0 TORNADO DAMAGED TREES AND A CORN FIELD IN EAST BETHEL. MAXIMUM WINDS ESTIMATED AT 80 MPH WITH A PATH LENGTH OF 1.3 MILES AND MAXI (GYX)
