Time,F_Scale,Location,County,State,Lat,Lon,Comments
0210,UNK,9 N MCCOOK,RED WILLOW,NE,40.34,-100.63,POSSIBLE BRIEF LAND SPOUT TORNADO 8-10 MILES NORTH. (GLD)
0513,UNK,14 E SAINT PETER,GRAHAM,KS,39.16,-99.83,SPOTTER REPORTED A BRIEF TORNADO ROUGHLY 3 MILES EAST OF HIGHWAY 283 AND ROUGHLY 9 MILES NORTH OF WAKEENEY. TORNADO HAD A HALF CONDENSED BOWL WITH DIRT DEBRIS SPINNING (GLD)
