Time,F_Scale,Location,County,State,Lat,Lon,Comments
2310,UNK,10 N CHEYENNE WELLS,CHEYENNE,CO,38.96,-102.35,POSSIBLE LANDSPOUT ABOUT THAT LASTED 3 TO 4 MINUTES NORTH OF CHEYENNE WELLS SHARED VIA SOCIAL MEDIA. REPORTER WAS UNSURE IF IT WAS A LANDSPOUT OR DUST DEVIL. (GLD)
0201,UNK,5 S OBERLIN,DECATUR,KS,39.75,-100.53,TORNADO LASTED 2-3 MINUTES THEN ENDED. LOCATED NEAR THE INTERSECTION OF HWY 83/ROAD 348. (GLD)
