Time,F_Scale,Location,County,State,Lat,Lon,Comments
2203,UNK,E HAY SPRINGS,SHERIDAN,NE,42.68,-102.69,LANDSPOUT TOUCHED DOWN IN OPEN FIELD FOR A MINUTE THEN LIFTED. NO DAMAGE REPORTED. (LBF)
0058,UNK,8 S WHEELER,CHEYENNE,KS,39.65,-101.71,POSSIBLE BRIEF LAND SPOUT OCCURRED FOR 45 SECONDS THEN ENDED ON HWY 27 ON LEADING EDGE OF ADVANCING STORM. (GLD)
