Time,F_Scale,Location,County,State,Lat,Lon,Comments
2230,UNK,4 E OATS,DARLINGTON,SC,34.24,-80.01,TORNADO CONFIRMED IN DARLINGTON... SC... NORTHEAST OF LAMAR. ADDITIONAL INFORMATION FORTHCOMING WITH STORM SURVEY RESULTS. (ILM)
2347,UNK,2 NW IRWIN,GOOCHLAND,VA,37.72,-77.95,PRELIMINARY SURVEY SHOWS WIDESPREAD UPROOTED AND SNAPPED TREES ON ROCK CASTLE AND OLD STAGE ROADS. 16 HOMES WERE DAMAGED. WIDESPREAD POWER OUTAGES. ESTIMATED WIDTH WAS (AKQ)
