Time,F_Scale,Location,County,State,Lat,Lon,Comments
0008,UNK,2 E WHITFIELD,RANKIN,MS,32.24,-90.04,ROTATING WALL CLOUD WAS SEEN IN THE VICINITY OF THE GREENFIELD STATION NEIGHBORHOOD. SEVERAL RESIDENTS AND SECURITY CAMERA FOOTAGE FROM THE AREA CONFIRM A BRIEF TORNADO (JAN)
0029,UNK,3 ESE BROOKHAVEN,LINCOLN,MS,31.57,-90.4,A TORNADO DEVELOPED IN CENTRAL LINCOLN COUNTY NEAR MONTICELLO ST NE. INITIALLY UPROOTING SEVERAL SMALL TREES AND LARGER BRANCHES... THE TORNADO TRAVELED SOUTH DOWN ROGE (JAN)
