Time,F_Scale,Location,County,State,Lat,Lon,Comments
0344,UNK,2 NE PLEASANT DALE,LANCASTER,NE,40.82,-96.91,REPORTS OF DEBRIS NEAR THE PLEASANT DALE EXIT ON I-80. (OAX)
0427,UNK,2 NNW MURDOCK,CASS,NE,40.96,-96.3,A TORNADO DEVELOPED NEAR CHURCH ROAD WEST OF 298TH STREET AND IMMEDIATELY DAMAGED A HOME. ONE OF THE ROOF PEAKS WAS TORN OFF AND GARAGE DOORS BLOWN IN. THE DAMAGE HERE (OAX)
0516,UNK,2 WSW LUSHTON,YORK,NE,40.71,-97.76,*** 2 INJ *** ESTIMATED STARTING LOCATION OF AN EF-2 TORNADO. THE TORNADO HAD A 7.6 MILE PATH WITH AN APPROXIMATE WIDTH OF 400 AT TIMES. TWO INJURIES WERE NOTED. MAXIMU (GID)
0518,UNK,3 S TREYNOR,POTTAWATTAMIE,IA,41.19,-95.61,INTERMITTENT TORNADO BEGAN APPROXIMATELY 3 SOUTH OF TREYNOR AND ENDED 3 SOUTHEAST OF TREYNOR. THE TORNADO TRAVELED MAINLY ACROSS CROP AND PASTURELAND. IT STRUCK A WINER (OAX)
