Time,F_Scale,Location,County,State,Lat,Lon,Comments
2335,UNK,5 WSW Milton Reservoir,Weld,CO,40.22,-104.72,Trained Spotter W1682 saw a lowering funnel cloud. (BOU)
2339,UNK,6 ESE Platteville,Weld,CO,40.18,-104.73,State patrol visually confirmed land spout. (BOU)
2347,UNK,4 E Platteville,Weld,CO,40.22,-104.75,Spotter saw a land spout. (BOU)
