Time,F_Scale,Location,County,State,Lat,Lon,Comments
2122,UNK,2 WNW Highlands Ranch,Douglas,CO,39.56,-105,Report via twitter video. (BOU)
2125,UNK,2 WNW Highlands Ranch,Douglas,CO,39.56,-105,Corrects previous tornado report from 2 WNW Highlands Ranch. Report via twitter video. (BOU)
2232,UNK,8 SSW Chugwater,Platte,WY,41.66,-104.9,(CYS)
0208,UNK,6 SSE Peyton,El Paso,CO,38.95,-104.42,Brief Cone Tornado touched down for 2 minutes. (PUB)
